person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_case,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_reci
661,19.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,
534,36.0,0.0,1.0,0.0,7.0,0.0,Male,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,
1089,27.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
624,27.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
469,28.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
197,29.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
344,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
506,34.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
379,20.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
130,20.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
1126,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
276,22.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
476,23.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
919,26.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
860,25.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
52,23.0,0.0,0.0,1.0,1.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
93,26.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Agg Fleeing and Eluding,,,,,,,0,
116,24.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,
456,24.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Possession Burglary Tools,,,,,,,0,
1114,23.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Leaving the Scene of Accident,,,,,,,0,
824,24.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Agg Assault W/int Com Fel Dome,,,,,,,0,
20,27.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Robbery / No Weapon,,,,,,,0,
905,27.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Organized Fraud,,,,,,,0,
301,27.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Deliver 3;4 Methylenediox,,,,,,,0,
670,33.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Tamper With Witness,,,,,,,0,
785,35.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Trespassing/Construction Site,,,,,,,0,
201,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),False Imprisonment,,,,,,,0,
968,30.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,
419,36.0,0.0,0.0,0.0,6.0,0.0,Male,African-American,(F3),Cruelty Toward Child,,,,,,,0,
56,36.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F3),Possession of Ethylone,,,,,,,0,
29,38.0,0.0,0.0,0.0,14.0,0.0,Male,African-American,(F3),Possession of Oxycodone,,,,,,,0,
915,36.0,0.0,0.0,1.0,16.0,0.0,Male,African-American,(F3),Uttering Forged Bills,,,,,,,0,
617,30.0,0.0,0.0,0.0,23.0,0.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,
282,25.0,1.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,
1144,20.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,2,(M1),Petit Theft $100- $300,,,,1,
795,37.0,0.0,0.0,0.0,8.0,2.0,Male,Hispanic,(F3),Possession of Morphine,2,(M1),Opert With Susp DL 2nd Offens,,,,1,
829,30.0,0.0,0.0,0.0,7.0,4.0,Male,Hispanic,(F3),Possession of Cannabis,4,(M1),Opert With Susp DL 2nd Offens,,(F3),Aggravated Assault W/Dead Weap,1,
657,28.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
329,36.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,
853,45.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,
758,39.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,
144,28.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,
1164,30.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,
426,35.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,
739,43.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,
133,58.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Use Computer for Child Exploit,,,,,,,0,
1157,53.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
998,56.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
293,55.0,0.0,0.0,0.0,6.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
161,55.0,0.0,0.0,0.0,6.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
881,32.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
819,33.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
524,33.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,
820,32.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Aggravated Assault W/o Firearm,,,,,,,0,
549,31.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Aggravated Assault W/dead Weap,,,,,,,0,
146,30.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Leaving the Scene of Accident,,,,,,,0,
338,28.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Corrupt Public Servant,,,,,,,0,
686,28.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,
1107,28.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Robbery Sudd Snatch No Weapon,,,,,,,0,
812,25.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Felony Driving While Lic Suspd,,,,,,,0,
1085,33.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Battery on Law Enforc Officer,,,,,,,0,
307,39.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Sell or Offer for Sale Counterfeit Goods,,,,,,,0,
823,39.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,
559,41.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Poss Unlaw Issue Id,,,,,,,0,
151,45.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Sex Offender Fail Comply W/Law,,,,,,,0,
580,49.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Resist Officer w/Violence,,,,,,,0,
414,49.0,0.0,0.0,0.0,5.0,0.0,Male,Hispanic,(F3),Possession Of Buprenorphine,,,,,,,0,
406,45.0,0.0,0.0,0.0,8.0,0.0,Male,Hispanic,(F3),Felony Petit Theft,,,,,,,0,
512,30.0,0.0,0.0,0.0,7.0,0.0,Male,Hispanic,(F3),Agg Assault W/int Com Fel Dome,,,,,,,0,
83,24.0,0.0,0.0,0.0,8.0,0.0,Male,Hispanic,(F3),Possession of Cannabis,,,,,,,0,
437,33.0,0.0,0.0,0.0,8.0,2.0,Male,Hispanic,(F3),Resist Officer w/Violence,2,(F3),Tampering With Physical Evidence,,,,1,
937,50.0,0.0,0.0,0.0,3.0,4.0,Male,Hispanic,(F3),Possession of Cocaine,4,(F3),Tampering With Physical Evidence,,,,1,
436,32.0,0.0,0.0,0.0,0.0,4.0,Male,Hispanic,(M1),Driving Under The Influence,4,(F3),Possession Of Methamphetamine,,,,1,
203,26.0,0.0,0.0,0.0,0.0,4.0,Male,Hispanic,(M2),Petit Theft,4,(M1),Unlaw Use False Name/Identity,,,,1,
996,28.0,0.0,0.0,0.0,5.0,1.0,Male,African-American,(F3),Driving While License Revoked,1,(M2),Petit Theft,,,,1,
947,28.0,0.0,0.0,0.0,4.0,1.0,Male,African-American,(F3),Battery on a Person Over 65,1,(M2),Petit Theft,,,,1,
189,21.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(F3),Burglary Conveyance Unoccup,1,(M2),Petit Theft,,,,1,
981,38.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(F3),Cruelty Toward Child,1,(M2),Petit Theft,,,,1,
1160,58.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(F3),Aggravated Assault W/Dead Weap,1,(M2),Petit Theft,,,,1,
734,23.0,0.0,1.0,2.0,2.0,1.0,Male,African-American,(F3),Attempted Robbery  No Weapon,1,(M2),Petit Theft,,,,1,
678,22.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M2),Petit Theft,,,,1,
844,28.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(M1),Battery,1,(M2),Fail Register Vehicle,,,,1,
623,34.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Driving Under The Influence,1,(M2),Susp Drivers Lic 1st Offense,,,,1,
674,31.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(F2),Felon in Pos of Firearm or Amm,1,(M2),Susp Drivers Lic 1st Offense,,,,1,
246,30.0,0.0,0.0,0.0,7.0,1.0,Male,African-American,(M2),Assault,1,(M2),Susp Drivers Lic 1st Offense,,,,1,
538,26.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M2),Driving License Suspended,1,(M2),Driving while DL Susp / Financial Resp,,,,1,
696,25.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M2),Operating W/O Valid License,1,(M2),Operating W/O Valid License,,,,1,
423,47.0,0.0,0.0,0.0,0.0,1.0,Male,Hispanic,(M2),Exposes Culpable Negligence,1,(M2),Operating W/O Valid License,,,,1,
324,40.0,0.0,0.0,0.0,8.0,1.0,Male,Hispanic,(F3),Possession of Cocaine,1,(M2),Operating W/O Valid License,,,,1,
237,28.0,0.0,0.0,1.0,3.0,1.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),1,(M2),Disobey Officer/Fireman,,,,1,
162,21.0,0.0,0.0,1.0,1.0,1.0,Male,Hispanic,(F3),arrest case no charge,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,
1120,21.0,1.0,0.0,0.0,1.0,1.0,Male,Hispanic,(F3),arrest case no charge,1,(M1),Make False Affidavit For DL,,,,1,
946,22.0,0.0,0.0,0.0,2.0,3.0,Male,Hispanic,(F7),arrest case no charge,3,(M1),Viol Injunct Domestic Violence,,,,1,
551,28.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,
63,22.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,
826,44.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,
752,36.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),Crim Use of Personal ID Info,,,,,,,0,
412,24.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),Lewd or Lascivious Molestation,,,,,,,0,
566,43.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F2),Poss Wep Conv Felon,,,,,,,0,
222,32.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,
58,26.0,0.0,0.0,2.0,6.0,0.0,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,
1088,22.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,
263,23.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,
978,24.0,0.0,0.0,1.0,0.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,
1003,57.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,
1087,24.0,0.0,0.0,0.0,4.0,3.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,3,(M1),Possess Cannabis/20 Grams Or Less,,,,1,
834,25.0,0.0,0.0,0.0,3.0,3.0,Male,African-American,(F2),Dealing in Stolen Property,3,(M1),Resist/Obstruct W/O Violence,,,,1,
184,24.0,0.0,0.0,0.0,5.0,3.0,Male,African-American,(F3),Uttering a Forged Instrument,3,(M1),Resist/Obstruct W/O Violence,,,,1,
1135,25.0,0.0,0.0,0.0,3.0,3.0,Male,African-American,(F3),Possession Of Amphetamine,3,(M1),Unlaw Use False Name/Identity,,,,1,
249,21.0,0.0,0.0,0.0,0.0,4.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,4,(M1),Resist/Obstruct W/O Violence,,,,1,
335,33.0,0.0,0.0,0.0,23.0,4.0,Male,African-American,(F3),arrest case no charge,4,(M1),Resist/Obstruct W/O Violence,,,,1,
457,26.0,0.0,0.0,0.0,10.0,4.0,Male,Caucasian,(F3),Driving While License Revoked,4,(M1),Resist/Obstruct W/O Violence,,,,1,
540,32.0,0.0,0.0,0.0,1.0,4.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,4,(F2),Poss Firearm Commission Felony,,,,1,
638,28.0,0.0,0.0,0.0,16.0,4.0,Male,Hispanic,(F3),Possession Of Heroin,4,(F2),Sell/Man/Del Pos/w/int Heroin,,,,1,
967,39.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,
815,37.0,0.0,0.0,0.0,17.0,0.0,Male,African-American,(M1),Resist/Obstruct W/O Violence,,,,,,,0,
801,36.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,
350,32.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,
936,48.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,
484,69.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Driving Under The Influence,,,,,,,0,
529,27.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
91,27.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
366,26.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
1031,24.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
81,24.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
870,23.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
684,29.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
594,29.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
275,30.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
862,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
720,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
616,23.0,0.0,0.0,2.0,1.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
960,27.0,0.0,1.0,2.0,12.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
1048,63.0,0.0,0.0,0.0,16.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
691,55.0,0.0,0.0,0.0,18.0,0.0,Male,African-American,(M1),Battery,,,,,,,0,
290,44.0,0.0,0.0,0.0,10.0,1.0,Male,African-American,(M2),Driving Under The Influence,1,(F3),Poss Pyrrolidinovalerophenone,,,,1,
392,21.0,0.0,1.0,1.0,1.0,1.0,Male,Caucasian,(M2),Unl/Disturb Education/Instui,1,(F3),,,,,1,
443,38.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,
387,38.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,
934,37.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,
1150,27.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,
572,36.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(M1),Extradition/Defendants,,,,,,,0,
710,37.0,0.0,0.0,0.0,4.0,0.0,Male,Hispanic,(M1),Burglary Structure Unoccup,,,,,,,0,
265,45.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,
790,33.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
198,32.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
369,36.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
933,21.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
428,44.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
140,43.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
458,48.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
125,83.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(M1),Battery,,,,,,,0,
163,22.0,0.0,0.0,0.0,1.0,3.0,Male,Hispanic,(M1),Battery,3,(M2),Unlaw LicTag/Sticker Attach,,,,1,
158,52.0,0.0,0.0,0.0,6.0,3.0,Male,African-American,(M1),Battery,3,(F3),Possession of Cocaine,,,,1,
1007,25.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,
545,30.0,0.0,0.0,0.0,5.0,0.0,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,
166,53.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,
629,55.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,
313,53.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),DUI Property Damage/Injury,,,,,,,0,
1058,22.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
349,24.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
877,29.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
751,21.0,0.0,0.0,1.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
843,39.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
588,37.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
147,35.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
953,41.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
667,35.0,0.0,0.0,0.0,4.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
254,33.0,0.0,0.0,0.0,7.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
769,51.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
496,52.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
1109,54.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
1046,47.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
305,47.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(M1),Battery,,,,,,,0,
744,33.0,0.0,0.0,0.0,1.0,0.0,Female,Caucasian,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,
354,27.0,0.0,0.0,0.0,0.0,0.0,Female,Caucasian,(F1),Burglary With Assault/battery,,,,,,,0,
872,26.0,0.0,0.0,0.0,1.0,2.0,Female,Caucasian,(M2),Assault,2,(F3),Poss Pyrrolidinovalerophenone,,,,1,
1010,31.0,0.0,0.0,0.0,2.0,2.0,Female,Hispanic,(F3),Drivg While Lic Suspd/Revk/Can,2,(F3),Driving While License Revoked,,,,1,
1004,24.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Resist Officer w/Violence,,,,,,,0,
123,37.0,0.0,0.0,0.0,3.0,0.0,Female,African-American,(F3),Resist Officer w/Violence,,,,,,,0,
952,30.0,0.0,0.0,0.0,3.0,0.0,Female,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,
400,26.0,0.0,0.0,0.0,3.0,0.0,Female,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,
722,37.0,0.0,0.0,0.0,5.0,0.0,Female,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,
760,26.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,
700,27.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,
656,33.0,0.0,0.0,0.0,5.0,0.0,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,
66,50.0,0.0,0.0,0.0,3.0,0.0,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,
659,24.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
404,21.0,0.0,0.0,0.0,0.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
695,22.0,0.0,0.0,0.0,4.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
292,23.0,0.0,0.0,1.0,4.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
994,26.0,0.0,1.0,0.0,4.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
485,35.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
39,37.0,0.0,0.0,0.0,2.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
386,39.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
972,44.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
402,54.0,0.0,0.0,0.0,3.0,0.0,Female,African-American,(F3),arrest case no charge,,,,,,,0,
343,24.0,0.0,0.0,0.0,3.0,0.0,Female,African-American,(F3),Possession Of Clonazepam,,,,,,,0,
737,25.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),Neglect Child / No Bodily Harm,,,,,,,0,
493,22.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),Unauth Poss ID Card or DL,,,,,,,0,
497,20.0,0.0,0.0,0.0,1.0,0.0,Female,African-American,(F3),Uttering a Forged Instrument,,,,,,,0,
974,36.0,0.0,1.0,0.0,6.0,1.0,Female,Other,(F3),Possession of Cocaine,1,(M1),,,,,1,
482,29.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
452,29.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
900,26.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
750,31.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
274,31.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
875,34.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
219,33.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
904,37.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Battery,,,,,,,0,
283,31.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Viol Prot Injunc Repeat Viol,,,,,,,0,
126,29.0,0.0,0.0,0.0,3.0,0.0,Male,Other,(M1),Driving Under The Influence,,,,,,,0,
498,23.0,0.0,0.0,0.0,0.0,0.0,Male,Other,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,
250,32.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(F1),Robbery W/Firearm,,,,,,,0,
1170,24.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(F3),arrest case no charge,,,,,,,0,
312,29.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(F3),arrest case no charge,,,,,,,0,
924,39.0,0.0,0.0,0.0,1.0,0.0,Male,Other,(F3),arrest case no charge,,,,,,,0,
612,34.0,0.0,0.0,0.0,4.0,0.0,Male,Other,(F3),arrest case no charge,,,,,,,0,
1070,22.0,0.0,0.0,1.0,3.0,0.0,Male,Other,(F3),arrest case no charge,,,,,,,0,
60,60.0,0.0,0.0,0.0,4.0,0.0,Male,Other,(F3),arrest case no charge,,,,,,,0,
688,50.0,0.0,0.0,0.0,3.0,0.0,Male,Other,(F1),arrest case no charge,,,,,,,0,
957,53.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(F1),arrest case no charge,,,,,,,0,
1134,25.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M1),Battery,,,,,,,0,
415,25.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(M1),Battery,,,,,,,0,
784,22.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M1),Battery,,,,,,,0,
459,22.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(M1),Battery,,,,,,,0,
1036,23.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M1),Battery,,,,,,,0,
129,22.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(M1),Battery,,,,,,,0,
273,23.0,0.0,0.0,3.0,0.0,0.0,Male,Caucasian,(M1),Battery,,,,,,,0,
