person_id,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,num_r_cases,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
5900,32.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
7821,30.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Possession Of Fentanyl,,,,,,,0,0
9313,30.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Sexual Performance by a Child,,,,,,,0,0
10360,29.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Felony Battery,,,,,,,0,0
7978,31.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Possession of Ethylone,,,,,,,0,0
76,33.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Grand Theft Dwell Property,,,,,,,0,0
8441,34.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Possession Of Amphetamine,,,,,,,0,0
3488,36.0,0.0,0.0,0.0,2.0,0.0,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
1578,39.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Money Launder 100K or More Dols,,,,,,,0,0
10510,39.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Possession Of Anabolic Steroid,,,,,,,0,0
1682,40.0,0.0,0.0,0.0,3.0,0.0,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
5187,71.0,0.0,0.0,0.0,13.0,0.0,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1484,32.0,0.0,0.0,0.0,8.0,2.0,Male,Caucasian,(F3),Felony Petit Theft,2,(M1),Fraudulent Use Of Credit Card,,,,1,0
9924,29.0,0.0,0.0,0.0,0.0,2.0,Male,Caucasian,(F3),Aggravated Assault W/dead Weap,2,(M1),Driving Under The Influence,,,,1,0
3033,31.0,0.0,0.0,0.0,5.0,2.0,Male,Other,(F3),Grand Theft in the 3rd Degree,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
11386,26.0,0.0,0.0,0.0,5.0,2.0,Male,Caucasian,(M2),Susp Drivers Lic 1st Offense,2,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
3031,29.0,0.0,0.0,0.0,7.0,2.0,Male,Caucasian,(F2),Aggravated Battery / Pregnant,2,(M1),Viol Injunct Domestic Violence,,,,1,0
10784,39.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
929,24.0,0.0,0.0,1.0,2.0,0.0,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
9352,20.0,0.0,4.0,0.0,4.0,0.0,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),,,,,,,0,0
9665,21.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
4178,27.0,0.0,0.0,0.0,0.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
8837,20.0,0.0,0.0,0.0,6.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
8867,24.0,0.0,0.0,2.0,6.0,0.0,Male,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
7545,24.0,0.0,0.0,2.0,3.0,0.0,Male,Caucasian,(F3),Purchase Cannabis,,,,,,,0,0
7004,24.0,0.0,0.0,2.0,2.0,0.0,Male,Caucasian,(F3),Possession of Cannabis,,,,,,,0,0
8889,36.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
3475,43.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
8675,40.0,0.0,0.0,0.0,5.0,0.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
5909,42.0,0.0,0.0,0.0,4.0,0.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
7536,39.0,0.0,0.0,0.0,1.0,0.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
7981,37.0,1.0,6.0,0.0,13.0,0.0,Male,Caucasian,(F3),Neglect Child / No Bodily Harm,,,,,,,0,0
9196,35.0,0.0,0.0,0.0,0.0,5.0,Male,Caucasian,(F3),Possession Of Methamphetamine,5,(F2),Sell/Man/Del/Pos/W/Int Methado,,,,1,0
5278,21.0,0.0,0.0,0.0,0.0,5.0,Male,Caucasian,(F3),Poss3;4 Methylenedioxymethcath,5,(M2),Reckless Driving,,,,1,0
6546,28.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3161,36.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8530,45.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
7657,39.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1376,28.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),,,,,,,0,0
11618,30.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
4097,35.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
7533,43.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
1291,58.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Use Computer for Child Exploit,,,,,,,0,0
11539,53.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
9949,56.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
2815,55.0,0.0,0.0,0.0,6.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
1504,55.0,0.0,0.0,0.0,6.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
8812,32.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
8220,33.0,0.0,0.0,0.0,3.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
5196,33.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
8224,32.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Aggravated Assault W/o Firearm,,,,,,,0,0
5406,31.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Aggravated Assault W/dead Weap,,,,,,,0,0
1383,30.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Leaving the Scene of Accident,,,,,,,0,0
3213,28.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Corrupt Public Servant,,,,,,,0,0
6959,28.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
10931,28.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Robbery Sudd Snatch No Weapon,,,,,,,0,0
8152,25.0,0.0,0.0,0.0,2.0,0.0,Male,Hispanic,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
10738,33.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Battery on Law Enforc Officer,,,,,,,0,0
2981,39.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Sell or Offer for Sale Counterfeit Goods,,,,,,,0,0
8242,39.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
5510,41.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Poss Unlaw Issue Id,,,,,,,0,0
1418,45.0,0.0,0.0,0.0,1.0,0.0,Male,Hispanic,(F3),Sex Offender Fail Comply W/Law,,,,,,,0,0
5703,49.0,0.0,0.0,0.0,0.0,0.0,Male,Hispanic,(F3),Resist Officer w/Violence,,,,,,,0,0
3996,49.0,0.0,0.0,0.0,5.0,0.0,Male,Hispanic,(F3),Possession Of Buprenorphine,,,,,,,0,0
3911,45.0,0.0,0.0,0.0,8.0,0.0,Male,Hispanic,(F3),Felony Petit Theft,,,,,,,0,0
5103,30.0,0.0,0.0,0.0,7.0,0.0,Male,Hispanic,(F3),Agg Assault W/int Com Fel Dome,,,,,,,0,0
864,24.0,0.0,0.0,0.0,8.0,0.0,Male,Hispanic,(F3),Possession of Cannabis,,,,,,,0,0
4248,33.0,0.0,0.0,0.0,8.0,2.0,Male,Hispanic,(F3),Resist Officer w/Violence,2,(F3),Tampering With Physical Evidence,,,,1,0
9325,50.0,0.0,0.0,0.0,3.0,4.0,Male,Hispanic,(F3),Possession of Cocaine,4,(F3),Tampering With Physical Evidence,,,,1,0
4227,32.0,0.0,0.0,0.0,0.0,4.0,Male,Hispanic,(M1),Driving Under The Influence,4,(F3),Possession Of Methamphetamine,,,,1,0
1929,26.0,0.0,0.0,0.0,0.0,4.0,Male,Hispanic,(M2),Petit Theft,4,(M1),Unlaw Use False Name/Identity,,,,1,0
9934,28.0,0.0,0.0,0.0,5.0,1.0,Male,African-American,(F3),Driving While License Revoked,1,(M2),Petit Theft,,,,1,0
9451,28.0,0.0,0.0,0.0,4.0,1.0,Male,African-American,(F3),Battery on a Person Over 65,1,(M2),Petit Theft,,,,1,0
1796,21.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(F3),Burglary Conveyance Unoccup,1,(M2),Petit Theft,,,,1,0
9777,38.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(F3),Cruelty Toward Child,1,(M2),Petit Theft,,,,1,0
11561,58.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(F3),Aggravated Assault W/Dead Weap,1,(M2),Petit Theft,,,,1,0
7464,23.0,0.0,1.0,2.0,2.0,1.0,Male,African-American,(F3),Attempted Robbery  No Weapon,1,(M2),Petit Theft,,,,1,0
6846,22.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M2),Petit Theft,,,,1,0
8467,28.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(M1),Battery,1,(M2),Fail Register Vehicle,,,,1,0
6112,34.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Driving Under The Influence,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
6807,31.0,0.0,0.0,0.0,6.0,1.0,Male,African-American,(F2),Felon in Pos of Firearm or Amm,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2350,30.0,0.0,0.0,0.0,7.0,1.0,Male,African-American,(M2),Assault,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
5316,26.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M2),Driving License Suspended,1,(M2),Driving while DL Susp / Financial Resp,,,,1,0
7022,25.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M2),Operating W/O Valid License,1,(M2),Operating W/O Valid License,,,,1,0
4078,47.0,0.0,0.0,0.0,0.0,1.0,Male,Hispanic,(M2),Exposes Culpable Negligence,1,(M2),Operating W/O Valid License,,,,1,0
3131,40.0,0.0,0.0,0.0,8.0,1.0,Male,Hispanic,(F3),Possession of Cocaine,1,(M2),Operating W/O Valid License,,,,1,0
2209,28.0,0.0,0.0,1.0,3.0,1.0,Male,Hispanic,(F3),Felony Battery (Dom Strang),1,(M2),Disobey Officer/Fireman,,,,1,0
1531,21.0,0.0,0.0,1.0,1.0,1.0,Male,Hispanic,(F3),arrest case no charge,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
11052,21.0,1.0,0.0,0.0,1.0,1.0,Male,Hispanic,(F3),arrest case no charge,1,(M1),Make False Affidavit For DL,,,,1,0
9429,22.0,0.0,0.0,0.0,2.0,3.0,Male,Hispanic,(F7),arrest case no charge,3,(M1),Viol Injunct Domestic Violence,,,,1,0
5414,28.0,0.0,0.0,0.0,9.0,0.0,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,0
636,22.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,0
8265,44.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),Robbery / No Weapon,,,,,,,0,0
7634,36.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),Crim Use of Personal ID Info,,,,,,,0,0
3968,24.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),Lewd or Lascivious Molestation,,,,,,,0,0
5579,43.0,0.0,0.0,0.0,5.0,0.0,Male,African-American,(F2),Poss Wep Conv Felon,,,,,,,0,0
2084,32.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,0
605,26.0,0.0,0.0,2.0,6.0,0.0,Male,African-American,(F2),Poss Cocaine/Intent To Del/Sel,,,,,,,0,0
10771,22.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
2584,23.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
9750,24.0,0.0,0.0,1.0,0.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
10003,57.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
10761,24.0,0.0,0.0,0.0,4.0,3.0,Male,African-American,(F2),Burglary Unoccupied Dwelling,3,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
8413,25.0,0.0,0.0,0.0,3.0,3.0,Male,African-American,(F2),Dealing in Stolen Property,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
1741,24.0,0.0,0.0,0.0,5.0,3.0,Male,African-American,(F3),Uttering a Forged Instrument,3,(M1),Resist/Obstruct W/O Violence,,,,1,0
11295,25.0,0.0,0.0,0.0,3.0,3.0,Male,African-American,(F3),Possession Of Amphetamine,3,(M1),Unlaw Use False Name/Identity,,,,1,0
2448,21.0,0.0,0.0,0.0,0.0,4.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
3189,33.0,0.0,0.0,0.0,23.0,4.0,Male,African-American,(F3),arrest case no charge,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
4498,26.0,0.0,0.0,0.0,10.0,4.0,Male,Caucasian,(F3),Driving While License Revoked,4,(M1),Resist/Obstruct W/O Violence,,,,1,0
5327,32.0,0.0,0.0,0.0,1.0,4.0,Male,Caucasian,(F3),Pos Cannabis W/Intent Sel/Del,4,(F2),Poss Firearm Commission Felony,,,,1,0
6274,28.0,0.0,0.0,0.0,16.0,4.0,Male,Hispanic,(F3),Possession Of Heroin,4,(F2),Sell/Man/Del Pos/w/int Heroin,,,,1,0
6511,29.0,0.0,0.0,0.0,1.0,1.0,Male,African-American,(M1),Battery,1,(M1),Extradition/Defendants,,,,1,0
278,23.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M1),Extradition/Defendants,,,,1,0
4592,21.0,0.0,0.0,1.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
9845,46.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M1),,,,,1,0
5557,51.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Viol Injunct Domestic Violence,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
6319,23.0,0.0,0.0,0.0,2.0,1.0,Male,African-American,(M1),Viol Injunct Domestic Violence,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
7638,34.0,0.0,0.0,0.0,2.0,1.0,Male,Hispanic,(M1),Viol Injunct Domestic Violence,1,(M1),Viol Prot Injunc Repeat Viol,,,,1,0
1004,23.0,0.0,0.0,0.0,2.0,1.0,Male,Hispanic,(M1),Possess Cannabis/20 Grams Or Less,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5140,25.0,0.0,0.0,0.0,0.0,1.0,Male,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
4086,26.0,0.0,0.0,0.0,13.0,1.0,Male,African-American,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
5191,23.0,0.0,0.0,0.0,0.0,1.0,Male,Other,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1667,20.0,0.0,0.0,0.0,0.0,1.0,Male,Caucasian,(M1),Battery,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
10132,31.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(M1),Battery,1,(M1),Tresspass in Struct/Convey Occupy,,,,1,0
4587,36.0,0.0,0.0,0.0,0.0,1.0,Male,Caucasian,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
8755,36.0,0.0,0.0,0.0,0.0,1.0,Male,Hispanic,(M1),Battery,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
59,29.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(M1),Viol Injunct Domestic Violence,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
7733,30.0,0.0,0.0,0.0,3.0,1.0,Male,African-American,(M1),Viol Pretrial Release Dom Viol,1,(M1),Viol Pretrial Release Dom Viol,,,,1,0
10194,23.0,1.0,0.0,0.0,5.0,1.0,Male,African-American,(F3),Possession Burglary Tools,1,(F1),Aid/Abet Burglary Assault/Batt,,(F1),Aid/Abet Burglary Assault/Batt,1,1
1660,27.0,0.0,0.0,1.0,9.0,4.0,Male,African-American,(F3),arrest case no charge,4,(F3),Fraudulent Use Credit Card,,(F1),Robbery W/Deadly Weapon,1,1
10867,32.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
6060,25.0,0.0,2.0,0.0,5.0,0.0,Male,African-American,(F3),Aggravated Assault w/Firearm,,,,,,,0,0
7503,25.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2682,25.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2508,25.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
7195,23.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
10128,19.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2506,21.0,0.0,0.0,2.0,1.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
3494,22.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2055,22.0,0.0,0.0,0.0,6.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
3640,24.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
8996,22.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Fleeing or Eluding a LEO,,,,,,,0,0
10927,21.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,,,,,,,0,0
4571,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Batt/on a Specified Employee,,,,,,,0,0
6016,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Possession Of Amphetamine,,,,,,,0,0
9456,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Att Burgl Unoccupied Dwel,,,,,,,0,0
5468,22.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Poss Unlaw Issue Driver Licenc,,,,,,,0,0
1045,20.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Burglary Unoccupied Dwelling,,,,,,,0,0
6579,19.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
5283,36.0,0.0,1.0,0.0,7.0,0.0,Male,African-American,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
10772,27.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
6120,27.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4635,28.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1857,29.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3269,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
5038,34.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3647,20.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1251,20.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
11165,21.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2655,22.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
4735,23.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
9137,26.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
8609,25.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
517,23.0,0.0,0.0,1.0,1.0,0.0,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
910,26.0,0.0,0.0,0.0,1.0,0.0,Male,African-American,(F3),Agg Fleeing and Eluding,,,,,,,0,0
1122,24.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Battery on Law Enforc Officer,,,,,,,0,0
4496,24.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Possession Burglary Tools,,,,,,,0,0
10997,23.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),Leaving the Scene of Accident,,,,,,,0,0
8246,24.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Agg Assault W/int Com Fel Dome,,,,,,,0,0
170,27.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Robbery / No Weapon,,,,,,,0,0
8993,27.0,0.0,0.0,0.0,3.0,0.0,Male,African-American,(F3),Organized Fraud,,,,,,,0,0
2893,27.0,0.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Deliver 3;4 Methylenediox,,,,,,,0,0
6760,33.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Tamper With Witness,,,,,,,0,0
7898,35.0,0.0,0.0,0.0,2.0,0.0,Male,African-American,(F3),Trespassing/Construction Site,,,,,,,0,0
1922,31.0,0.0,0.0,0.0,0.0,0.0,Male,African-American,(F3),False Imprisonment,,,,,,,0,0
9650,30.0,0.0,0.0,0.0,7.0,0.0,Male,African-American,(F3),Fleeing Or Attmp Eluding A Leo,,,,,,,0,0
4052,36.0,0.0,0.0,0.0,6.0,0.0,Male,African-American,(F3),Cruelty Toward Child,,,,,,,0,0
585,36.0,0.0,0.0,0.0,8.0,0.0,Male,African-American,(F3),Possession of Ethylone,,,,,,,0,0
295,38.0,0.0,0.0,0.0,14.0,0.0,Male,African-American,(F3),Possession of Oxycodone,,,,,,,0,0
9082,36.0,0.0,0.0,1.0,16.0,0.0,Male,African-American,(F3),Uttering Forged Bills,,,,,,,0,0
6052,30.0,0.0,0.0,0.0,23.0,0.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
2726,25.0,1.0,0.0,0.0,4.0,0.0,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
11395,20.0,0.0,0.0,0.0,0.0,2.0,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,2,(M1),Petit Theft $100- $300,,,,1,0
7994,37.0,0.0,0.0,0.0,8.0,2.0,Male,Hispanic,(F3),Possession of Morphine,2,(M1),Opert With Susp DL 2nd Offens,,,,1,0
8343,30.0,0.0,0.0,0.0,7.0,4.0,Male,Hispanic,(F3),Possession of Cannabis,4,(M1),Opert With Susp DL 2nd Offens,,(F3),Aggravated Assault W/Dead Weap,1,1
9176,30.0,0.0,0.0,0.0,1.0,1.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
8406,30.0,0.0,0.0,0.0,5.0,1.0,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M2),Driving License Suspended,,,,1,0
9268,28.0,0.0,0.0,0.0,1.0,1.0,Male,Caucasian,(F3),False Ownership Info/Pawn Item,1,(M2),Driving License Suspended,,,,1,0
5205,24.0,0.0,0.0,0.0,8.0,1.0,Male,Caucasian,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
5592,39.0,0.0,0.0,0.0,9.0,1.0,Male,Caucasian,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
4877,22.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(F3),Possession of Cocaine,1,(M2),Operating W/O Valid License,,,,1,0
4118,27.0,0.0,0.0,0.0,6.0,1.0,Male,Caucasian,(F3),arrest case no charge,1,(M2),Operating W/O Valid License,,,,1,0
2126,23.0,0.0,0.0,0.0,5.0,1.0,Male,Caucasian,(F3),arrest case no charge,1,(M2),DWLS Canceled Disqul 1st Off,,,,1,0
5428,25.0,0.0,0.0,0.0,5.0,1.0,Male,Caucasian,(F3),Resist Officer w/Violence,1,(M2),DWLS Child Support 1st Offense,,,,1,0
6981,39.0,0.0,0.0,0.0,0.0,1.0,Male,Caucasian,(F3),Resist Officer w/Violence,1,(M2),Leave Acc/Attend Veh/More $50,,,,1,0
437,23.0,0.0,0.0,0.0,0.0,1.0,Male,Caucasian,(F3),Aggravated Assault W/Dead Weap,1,(M2),Leave Acc/Attend Veh/More $50,,,,1,0
10542,26.0,0.0,0.0,0.0,4.0,1.0,Male,Caucasian,(F3),Deliver 3;4 Methylenediox,1,(M2),Oper Motorcycle W/O Valid DL,,,,1,0
8205,41.0,0.0,0.0,0.0,0.0,1.0,Male,Caucasian,(F3),Poss Contr Subst W/o Prescript,1,(M2),Petit Theft,,,,1,0
10487,58.0,0.0,0.0,0.0,12.0,1.0,Male,Caucasian,(F3),Felony Petit Theft,1,(M2),Petit Theft,,,,1,0
10306,49.0,0.0,0.0,0.0,2.0,1.0,Male,Caucasian,(F3),Felony/Driving Under Influence,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
2836,51.0,0.0,0.0,0.0,1.0,1.0,Male,Other,(F3),arrest case no charge,1,(M2),No Wholesale/ Retail Dealer Lic,,,,1,0
5482,30.0,0.0,0.0,0.0,5.0,1.0,Male,Other,(F3),False Imprisonment,1,(M2),Lve/Scen/Acc/Veh/Prop/Damage,,,,1,0
